FALSE,Icon Village,1.27559,103.84394,7am-5pm: $1.50 per ½ hr,Aft 5pm: $3 per entry,7am-1pm: $3 per hr; Aft 1pm: $3 per entry,$3 per entry,,0700-1659: 3; 1700-0659: 3,,0700-1259: 3; 1300-0659: 3,3,,END
FALSE,Iluma,1.3019,103.85702,8am-5pm: $1.07 for 1st hr; $0.37 for sub. 10 mins,Mon-Thu: Aft 5pm: $2.50 per entry; Fri: $2.50 for 1st 2hrs; $0.25 for sub. 10 mins,$2.50 for 1st 2hrs; $0.25 for sub. 10 mins,Same as Saturday,,0800-1659: 1.07; 1700-0759: 2.5,2.5,,2.5,,END
FALSE,Income At Raffles ( former Hitachi tower),1.28439,103.852882,7.30am-5.59pm: $2.75 per ½ hr,6pm to 7.29am : $3.30 per entry,7.30am-12.59pm: $2.75 per ½ hr. 1.00pm-7.29am: $3.30 per entry,7.30am-7.29am: $3.30 per entry.,,0730-1759: 5.5; 1800-0729: 3.3,,0730-1259: 5.5; 1300-0729: 3.3,3.3,,END
FALSE,Inter-continental Singapore Hotel,1.29708,103.855759,8am-5pm: $1.07 for 1st hr; $0.37 for sub. 10mins,Mon-Thu: Aft 5pm: $2.50 per entry. Fri: $2.50 for 1st 2hrs; $0.25 for sub. 10 mins,$2.50 for 1st 2hrs; $0.25 for sub. 10 mins,Same as Saturday,,0800-1659: 1.07; 1700-0759: 2.5,2.5,,2.5,,END
FALSE,International Plaza,1.27624,103.845581,7am-5pm: $2.20 per ½ hr,Aft 5pm: $3 per entry,Charges same as wkdays. but $3 per entry after 3pm,$3 per entry,,0700-1659: 4.4; 1700-0659: 3,,0700-1459: 4.4; 1500-0659: 3,3,,END
FALSE,Keck Seng Tower,1.28023,103.84916,8am-6pm: $2.50 per ½ hr,6pm-10pm: $2.50 per entry,8am-2pm: $2.50 per ½ hr; 2pm-10pm: $2.50 per entry,Closed,,0800-1759: 5; 1800-2200: 2.5,,0800-1359: 5; 1400-2200: 2.5,C,,END
FALSE,Keppel Bay Tower / Harbourfront Tower One,1.26514,103.818062,7am-7pm: $1.05 per ½ hr,7pm-1am: $3.10 per entry; Aft 1am: $3.10 per hr,7am-1pm: $1.05 per ½ hr; 1pm-6pm: $1.20 for 1st hr; $0.60 for sub. ½ hr; 6pm-1am: $2.40 per entry; Aft 1am: $3.10 per hr,7am-6pm: $1.20 for 1st hr; $0.60 for sub. ½ hr; 6pm-1am: $2.40 per entry; Aft 1am: $3.10 per hr,,0700-1859: 2.1; 1900-0059: 3.1; 0100-0659: 3.1,,0700-1259: 2.1; 1300-1759: 1.2; 1800-0059: 2.4; 0100-0659: 3.1,,0700-1759: 1.2; 1800-0059: 2.4; 0100-0659: 3.1,END
FALSE,Keypoint,1.30203,103.862991,$1.10 for ½ hr,$2 per entry (close at midnight),Same as wkdays,$2 per entry,4.2,,4.2,,2,,END
FALSE,klapsons- The Boutique Hotel,1.27408,103.842201,6.30am to 6.30pm - first 3 hours at $3.00 and subsequent half an hour at $1.50,6.30pm to 6.30am - $ 4.00 flat,After 2pm - $4.00 flat,$4.00 flat,,0630-1829: 3; 1830-0629: 4,,140-2359: 4,4,,END
FALSE,Landmark Village Hotel,1.30225,103.85817,8am-5pm: $1.90 for 1st hr; $1.07 for sub. ½ hr,Aft 5pm: $2.14 per entry,Same as wkdays,$2.14 per entry,,0800-1659: 1.9; 1700-0759: 2.14,,0800-1659: 1.9; 1700-0759: 2.14,2.14,,END
FALSE,Liang Court,1.29206,103.84498,7am-5pm: $1.07 per hr,Aft 5pm: $3.21 per entry,7am-1pm: $1.07 per hr; Aft 1pm: $3.21 per entry,$3.21 per entry,,0700-1659: 1.07; 1700-0659: 3.21,,0700-1259: 1.07; 1300-0659: 3.21,3.21,,END
FALSE,M Hotel,1.27462,103.845467,7am-6pm: $1.50 per ½ hr,Aft 6pm: $3 per entry,Charges same as wkdays. but $3 per entry after 1pm,$3 per entry,3,,3,,3,,END
FALSE,Mandarin Oriental Hotel,1.29021,103.859512,Mon-Thu: 7am-5pm: $2.20 for 1st 2hrs; $1.10 per ½ hr for sub. ½ hr (Car Park at Marina Square),Mon-Thu: 5pm-2am: $2.20 per entry; 2am-7am: $1.10 per ½ hr,Fri/Sat-Sun/PH: 7am-2am :$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per ½ hr for sub. ½ hr after 4 hrs of parking. 2am-7am: $1.10 per ½ hr,Same as Saturday,,0700-1659: 2.2; 1700-0159: 2.2; 0200-0659: 2.2,,0700-0159: 2.4; 0200-0659: 2.2,,0700-0159: 2.4; 0200-0659: 2.2,END
FALSE,Marina Bay Financial Centre Tower 1- 2 -3 & Marina Bay Link Mall,1.27579,103.850182,6am-6pm: $1.07 per 10 mins,Aft 6pm: $3.21 for 1st 4hrs; $0.27 for sub. 10 mins,$3.21 for 1st 4hrs; $0.27 for sub. 10 mins,Same as Saturday,,0600-1759: $6.42; 1800-0559: 3.21,3.21,,3.21,,END
FALSE,Marina Bay Sands,1.28099,103.858398,7am-7pm: $7 for 1st hr; $1 for sub.½ hr; (Capped at $26 every 24hrs),Aft 7pm: $7 per entry,Sat. Sun & Eve of PH: 7am-7pm: $8 for 1st hr; $1 for sub. ½ hr; Aft 7pm: $8 per entry,Same as Saturday,7,,,0700-1859: 8; 1900-0659: 8,,0700-1859: 8; 1900-0659: 8,END
FALSE,Marina Mandarin Hotel,1.29303,103.860268,Mon-Thu: 7am-5pm: $2.20 for 1st 2hrs; $1.10 per ½ hr for sub. ½ hr (Car Park at Marina Square),Mon-Thu: 5pm-2am: $2.20 per entry; 2am-7am: $1.10 per ½ hr,Fri/Sat-Sun/PH: 7am-2am :$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per ½ hr for sub. ½ hr after 4 hrs of parking. 2am-7am: $1.10 per ½ hr,Same as Saturday,,0700-1659: 2.2; 1700-0159: 2.2; 0200-0659: 2.2,,0700-0159: 2.4; 0200-0659: 2.2,,0700-0159: 2.4; 0200-0659: 2.2,END
FALSE,Marina Square,1.29303,103.860268,Mon-Thu: 7am-5pm: $2.20 for 1st 2hrs; $1.10 per ½ hr for sub. ½ hr,Mon-Thu: 5pm-2am: $2.20 per entry; 2am-7am: $1.10 per ½ hr,Fri/Sat-Sun/PH: 7am-2am :$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per ½ hr for sub. ½ hr after 4 hrs of parking. 2am-7am: $1.10 per ½ hr,Same as Saturday,,0700-1659: 2.2; 1700-0159: 2.2; 0200-0659: 2.2,,0700-0159: 2.4; 0200-0659: 2.2,,0700-0159: 2.4; 0200-0659: 2.2,END
FALSE,Merchant Square,1.28853,103.84361,8am-6pm: $2 for 1st ½ hr; $1 for sub. hr,Aft 6pm: $3 per entry,$3 per entry,$3 per entry,,0800-1759: 2; 1800-0759: 3,3,,3,,END
FALSE,Millenia Singapore,1.29517,103.85746,7am-6pm: $3.30 for 1st hr; $1.10 for sub.½ hr,Aft 6pm: $2.20 per entry,$2.20 for 1st 2hrs; $1.10 for sub. hr,Same as Saturday,,0700-1759: 3.3; 1800-0659: 2.2,2.2,,2.2,,END
FALSE,Millenia Walk (Basement Car Park),1.29212,103.85916,7am-6pm: $3.30 for 1st hr; $1.10 for sub.½ hr,Aft 6pm: $2.20 per entry,$2.20 for 1st 2hrs; $1.10 for sub. hr,Same as Saturday,,0700-1759: 3.3; 1800-0659: 2.2,2.2,,2.2,,END
FALSE,Millenia Walk (Surface parking @ L1),1.29212,103.85916,7am-6pm: $4.28 for 1st hr; $1.605 for sub. ½ hr,Aft 6pm: $4.28 for 1st 2hrs; $1.605 for sub. hr,$4.28 for 1st 2hrs; $1.605 for sub. hr,Same as Saturday,,0700-1759: 4.28; 1800-0659: 4.28,4.28,,4.28,,END
FALSE,Neil Road Off-Street,1.28944,103.84998,$1.00 per 30 mins (Per Minute Charging),$0.50 per 30 mins (Per Minute Charging),0700-1700:$1.00 per 30 mins; 1700-0700: $0.50 per 30 mins (Per Minute Charging),$0.50 per 30 mins (Per Minute Charging),2,,,0700-1700: 2; 1701-0659: 1,1,,END
FALSE,North Bridge Centre,1.29528,103.85321,8am-5pm: $1.30 per ½ hr,5pm-11pm: $3 per entry,$3 per entry,$3 per entry,,0800-1659: 2.6; 1700-2259: 3,3,,3,,END
FALSE,Novotel Clarke Quay,1.29206,103.844978,7am-5pm: $1.07 per hr,Aft 5pm: $3.21 per entry,7am-1pm: $1.07 per hr; Aft 1pm: $3.21 per entry,$3.21 per entry,,0700-1659: 1.07; 1700-0659: 3.21,,0700-1259: 1.07; 1300-0659: 3.21,3.21,,END
FALSE,OCBC centre,1.28532,103.84984,7am-6pm: $4 per hr,Aft 6pm: $3 per entry,$3 per entry,$3 per entry,,0700-1759: 4; 1800-0659: 3,3,,3,,END
FALSE,One Fullerton,1.28604,103.853592,7am-6pm: $2.50 per ½ hr,Aft 6pm: $5 per entry,$5 per entry,$5 per entry,,0700-1759: 5; 1800-0659: 5,5,,5,,END
FALSE,One Raffles Quay,1.28115,103.8523,6am-6pm: $1.07 per 10mins,Aft 6pm: $3.21 for 1st 4hrs; $0.27 per sub. 10 mins,$3.21 for 1st 4hrs; $0.27 per sub. 10 mins,Same as Saturday,,0600-1759: 6.42; 1800-0559: 3.21,3.21,,3.21,,END
FALSE,OUB Centre,1.28454,103.852028,7am-5pm : $2.62 per ½ hr,Aft 5pm: $3.21 per entry,Same as wkdays,Same as wkdays,,0700-1659: 5.24; 1700-0659: 3.21,,0700-1659: 5.24; 1700-0659: 3.21,,0700-1659: 5.24; 1700-0659: 3.21,END
FALSE,OUE Bayfront (Formerly Overseas Union House),1.28439,103.852882,7am-5.59pm: $0.86 per 10mins block,Aft 6pm: $3.21 per entry,7am-2.59pm: $0.86 per 10mins block. 3pm-11.59am $3.21 per entry,$3.21 per entry,,0700-1759: 5.16; 1800-0659: 3.21,,7am-2.59pm: $0.86 per 10mins block. 3pm-11.59am $3.21 per entry,3.21,,END
FALSE,Pan Pacific Hotel,1.29212,103.859161,Mon-Fri: 7am-5pm: $2.20 for 1st 2hrs; $1.10 per ½ hr for sub. ½ hr (Car Park at Marina Square),Mon-Fri: 5pm-2am: $2.20 per entry; 2am-7am: $1.10 per ½ hr,7am-2am :$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.20 per ½ hr for sub. ½ hr after 4 hrs of parking. 2am-7am: $1.10 per ½ hr,Same as Saturday,2.2,,2.2,,2.2,,END
FALSE,Parklane Shopping Mall,1.30201,103.850029,7am-7pm: $2.50 for 1st hr; $1.25 for sub. ½ hr,7pm-12am: $2.50 per entry. Aft 12am: $2.50 per entry,Same as wkdays,7am-12am: $3 per entry,,0700-1859: 2.5; 1900-2359: 2.5; 0000-0659: 2.5,,0700-1859: 2.5; 1900-2359: 2.5; 0000-0659: 2.5,,0700-2359: 3,END
FALSE,PARKROYAL on Beach Road,1.30203,103.862991,7am-5pm: Multi Storey Carpark - $2.50 for 1st hr; $1.50 for sub. ½ hr. Hotel Driveway - $6 for 1st hr; $2 for sub. ½ hr.,Aft 5pm: Multi Storey Carpark - $2.50 per entry. Hotel Driveway - $6 per entry.,Charges same as wkdays but $2.50 per entry (Multi-Storey Carpark) & $6 per entry (Hotel Driveway) after 1pm.,Multi-Storey Carpark - $2.50 per entry. Hotel Driveway - $6 per entry.,,0700-1659: 2.5; 1700-0659: 2.5,,0700-1259: 2.5; 1300-0659: 2.5 ,2.5,,END
FALSE,Pearl's Centre,1.28192,103.84101,8.30am-5pm: $1.20 per ½ hr (max $22.90),Aft 5pm: $2.50 per entry,Same as wkdays,$2.50 per entry,,0830-1659: 2.4; 1700-0829: 2.5,,0830-1659: 2.4; 1700-0829: 2.5,2.5,,END
FALSE,Peninsula Excelsior Hotel,1.29179,103.850952,8am-5pm: $2.60 for 1st hr; $1.50 for sub. ½ hr,Aft 5pm: $4 per entry,Same as wkdays,8am-5pm: $1.50 per hr; Aft 5pm: $4 per entry,,0800-1659: 2.6; 1700-0759: 4,,0800-1659: 2.6; 1700-0759: 4,,0800-1659: 1.5; 1700-0759: 4,END
FALSE,Peninsular Plaza,1.29266,103.85092,Season Parking Only,Season Parking Only,Season Parking Only,Season Parking Only,S,,S,,S,,END
FALSE,People's Park Centre,1.28728,103.84338,7am-5pm: $1.50 per ½ hr,Aft 5pm: $2.50 per entry,Same as wkdays,Same as wkdays,,0700-1659: 3; 1700-0659: 2.5,,0700-1659: 3; 1700-0659: 2.5,,0700-1659: 3; 1700-0659: 2.5,END
FALSE,PoMo (Fomerly Paradiz Centre),1.30201,103.85003,8am-5pm: $1.25 per ½ hr,Aft 5pm: $2.95 per entry,Same as wkdays,$2.95 per entry,,0800-1659: 2.5; 1700-0759: 2.95,,0800-1659: 2.5; 1700-0759: 2.95,2.95,,END
FALSE,PWC Building,1.282132,103.848923,8am-6pm: $2.20 per ½ hr,Aft 6pm: $3 per entry,$3 per entry,Closed,,0800-1759: 4.4; 1800-0759: 3,3,,C,,END
FALSE,Raffles City,1.29528,103.85321,8am-5.59pm: $2.20 for 1st hr; $0.55 for sub. 15mins,6pm-7.59am: $3 per entry,$2.20 for 1st 2hrs. $0.40 for sub. 15mins for 3rd and 4th hr. $0.60 for sub. 15mins for 5th hr onwards.,Same as Saturday,,0800-1759: 2.2; 1800-0759: 3,2.2,,2.2,,END
FALSE,Raffles Hotel,1.29616,103.856461,12am-6pm: $3 for 1st ½ hr; $1.50 for sub. ½ hr,6pm-12am: $6 per entry,Same as wkdays,$6 per entry,,0000-1759: 6; 1800-2359: 6,,0000-1759:6; 1800-2359: 6,6,,END
FALSE,Republic Plaza,1.28375,103.850906,7am-5pm: $3 per ½ hr,Aft 5pm: $3 per entry,Charges same as wkdays. but $3 per entry after 12pm,$3 per entry,,0700-1659: 6; 1700-0659: 3,,Charges same as wkdays. but $3 per entry after 12pm,3,,END
FALSE,Resorts World Sentosa,1.2539,103.820389,Mon-Thu: 7am-7pm: $7 for 1st hr; $1 for sub. ½ hr or part thereof. (Max: $28 per 24 hrs),Aft 7pm: $6 per entry,Fri/Sat-Sun/PH: 7am-7pm: $8 for 1st hr; $2 for sub. ½ hr or part thereof.  Aft 7pm: $8 per entry (Max: $28 per 24 hrs),Same as Saturday,,0700-1859: 7; 1900-0659: 6,,0700-1859: 8; 1900-0659: 8,,0700-1859: 8; 1900-0659: 8,END
FALSE,Robertson Walk,1.29155,103.84194,6am-6pm: $1.50 for 1st hr or part thereof; $0.50 for sub. ½ hr or part thereof.,Aft 6pm: $4 per entry,Same as wkdays,$4 per entry,,0500-1759: 1.5; 1800-0459: 4,,0500-1759: 1.5; 1800-0459: 4,4,,END
FALSE,Robinson 77 (Formerly SIA Building),1.27949,103.84919,7am-5pm: $2.4 per ½ hr,5pm-11pm: $2.4 per entry,Charges same as wkdays. but $2.4 per entry after 2pm,$2.4 per entry,,0700-1659: 4.8; 1700-2259: 2.4,,0700-1359: 4.8; 1400-2259: 2.4,2.4,,END
FALSE,Robinson Centre,1.27936,103.84962,8am-5pm: $2 per ½ hr,Aft 5pm: $3 per entry,Charges same as wkdays. but $2 per entry after 1pm,Same as Saturday,,0800-1659: 4; 1700-0759: 3,,0800-1259: 4; 1300-0759: 3,,0800-1259: 4; 1300-0759: 3,END
FALSE,School of the Arts- Singapore (SOTA),1.29909,103.84817,7.00am-5.59pm: $2.50 per hr,6pm-2am (the next day): $5 per entry. 2.01am-6.59am: $5 (additional flat fee for overnight parking),7am-5.59pm: $2.50 per hr. 6pm-2am (the next day): $5 per entry. 2.01am-6.59am: $5 (additional flat fee for overnight parking),Same as Saturday,,0700-1759: 2.5; 1800-0159: 5; 0200-0659: 10 ,,0700-1759: 2.5; 1800-0159: 5; 0200-0659: 10,,0700-1759: 2.5; 1800-0159: 5; 0200-0659: 10,END
FALSE,SGX Centre,1.27936,103.84962,7am-5pm: $2.50 per ½ hr,5pm-10pm: $3 per entry (The car park closed at 10pm daily),7am-10pm: $3 per entry,Same as Saturday,,0700-1659: 5; 1700-2200: 3,,0700-2200: 3,,0700-2200: 3,END
FALSE,Shenton House,1.27807,103.84938,8am-5.30pm: $3 per ½ hr,Aft 5.30pm: $3 per entry,Charges same as wkdays. but $3 per entry after 2pm,$3 per entry,,0800-1730: 6; 1731-0759: 3,,0800-1359: 6; 1400-0759: 3,3,,END
FALSE,Sim Lim Square,1.30349,103.855598,3:30am-6pm: $0.05 per min,Aft 6pm: $2 per entry (1st hr Free parking from 6pm-10pm daily inclusive of PH),Same as wkdays,Same as wkdays,,0330-1759: 3; 1800-0329: 2,,0330-1759: 3; 1800-0329: 2,,0330-1759: 3; 1800-0329: 2,END
FALSE,Sim Lim Tower,1.30578,103.85554,8am-6pm: $1.50 per ½ hr,Aft 6pm: $3 per entry,Same as wkdays,$3 per entry,,0800-1759: 3; 1800-0759: 3,,0800-1759: 3; 1800-0759: 3,3,,END
FALSE,Singapore General Hospital (Carpark C- E- G & I),1.28052,103.83587,7am-9.59pm: $0.036 per min/$2.16 per hr,10pm-6.59am: $2.14 per entry,Same as wkdays,7am-9.59pm: $0.018 per min/$1.08 per hr; Aft 10pm: $2.14 per entry,,0700-2159: 2.16; 2200-0659: 2.14,,0700-2159:2.16; 2200-0659: 2.14,,0700-2159: 1.08; 2200-0659: 2.14,END
FALSE,Singapore General Hospital (Multi-Storey Carpark H),1.28332,103.836014,7am-9.59pm: $0.018 per min/$1.08 per hr,10pm-6.59am: $2.14 per entry,Same as wkdays,$2.14 per entry,,0700-2159: 1.08; 2200-0659: 2.14,,0700-2159: 1.08; 2200-0659: 2.14,2.14,,END
FALSE,Singapore Land Tower,1.28454,103.85203,For Tenants only,-,-,-,T,,T,,T,,END
FALSE,Six Battery Road,1.28566,103.85114,7am-6pm: $3.10 per ½ hr,Aft 6pm: $3.70 per entry,Charges same as wkdays. but $3.70 per entry after 1pm,$3.70 per entry,,0700-1759: 6.2; 1800-0659: 3.7,,0700-1459: 6.2; 1300-0659: 3.7,3.7,,END
FALSE,Sunshine Plaza,1.30086,103.851929,7am-6pm: $1.07 per ½ hr,Aft 6pm: $3.21 per entry,Same as wkdays,Same as wkdays,,0700-1759: 2.14; 1800-0659: 3.21 ,,0700-1759: 2.14; 1800-0659: 3.21 ,,0700-1759: 2.14; 1800-0659: 3.21 ,END
FALSE,Suntec City,1.29303,103.860268,7am-5pm: $2.20 for 1st hr; $1.10 for sub. ½ hr (excluding PH),5pm-12am:$2.20 per entry; Aft 12am:$1.10 per hr,$1.10 per hr,Same as Saturday,,0700-1659: 2.2; 1700-2359: 2.2; 0000-0659: 1.1,1.1,,1.1,,END
FALSE,Swissotel Merchant Court Hotel,1.284,103.842567,Daily: $4.50 for 1st hr; $3 for sub. hr,-,-,-,4.5,,4.5,,4.5,,END
FALSE,Swissotel The Stamford Hotel,1.29453,103.853912,8am-5pm: $2 for 1st hr; $0.50 for sub. 15mins (Car park at Raffles City Shopping Centre),Aft 5pm: $2.50 per entry,$2 for 1st 2hrs; $0.30 for sub. 15mins,Same as Saturday,,0800-1659: 2; 1700-0759: 2.5,2,,2,,END
FALSE,Tanjong Katong Complex,1.31642,103.89534,HDB coupon parking,HDB coupon parking,HDB coupon parking,HDB coupon parking,H,,H,,H,,END
FALSE,The Adelphi,1.29179,103.85095,6am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr,5pm-1am: $3.21 per entry,Same as wkdays,6am-1am: $3.21 per entry,,0600-1659: 2.4; 1700-0100: 3.21,,0600-1659: 2.4; 1700-0100: 3.21,,0600-0100: 3.21,END
FALSE,The Concourse,1.30203,103.86299,7am-5pm: $2.14 for 1st hr; $1.07 for sub. ½ hr,Aft 5pm: $2.14 per entry,Charges same as wkdays. but $1.07 per entry after 12pm,$1.07 per entry,,0700-1659: 2.14; 1700-0659: 2.14,,0700-1159: 2.14; 1200-0659: 2.14,1.07,,END
FALSE,The Corporate Office,1.27949,103.84919,7am-5pm: $4 per hr,Aft 5pm: $2.50 per entry,Same as wkdays,Closed,,0700-1659: 4; 1700-0659: 2.5,,0700-1659: 4; 1700-0659: 2.5,C,,END
FALSE,The Esplanade,1.29021,103.85951,6am-6pm: $2 per hr ($1.50 per ½ hr at Waterfront car park daily) 12pm-2pm $2 per entry,6pm-10pm: $6 per entry; Aft 10pm: $2 per entry,6am-6pm: $2 per hr ($1.50 per ½ hr at Waterfront car park daily),Same as Saturday,,0600-1759: 2; 1800-2159: 6; 2200-0559: 2,,0600-1800: 2,,0600-1800: 2,END
FALSE,UE Square,1.29101,103.84253,8am-5pm: $2.00 for 1st hr; $1 for sub. hr,Aft 5pm: $3 per entry,8am-1pm: $2.00 for 1st hr; $1 for sub. hr; Aft 11pm: $3 per entry,$3 per entry,,0800-1659: 2; 1700-0759: 3,,0800-1259: 2; 2300-0759: 3,3,,END
FALSE,UOB Plaza,1.28503,103.85067,7am-6pm: $2.50 per ½ hr,6pm-12am: $3.50 per entry. Aft 12am: $3.50 per entry,7am-12am: $3.50 per entry. Aft 12am $3.50 per entry,Same as Saturday,,0700-1759: 5; 1800-2359: 3.5; 0000-0659: 3.5,,0700-2359: 3.5; 0000-0659: 3.5,,0700-2359: 3.5; 0000-0659: 3.5,END
FALSE,Vivocity,1.26479,103.820824,7am-6pm: $1.20 for 1st hr; $0.60 for sub. ½ hr,6.01pm-4am: $3 per entry; Aft 4am: $2.50 per hr,7am-6pm: $1.40 for 1st hr; $0.70 for sub. ½ hr; 6.01pm-4am: $3.50 per entry; Aft 4am: $2.50 per hr,Same as Saturday,,0700-1800: 1.2; 1801-0400: 3; 4.01-0659: 2.5,,0700-1800: 1.4; 1801-0400: 3.5; 0401-0659: 2.5,,0700-1800: 1.4; 1801-0400: 3.5; 0401-0659: 2.5,END
FALSE,27 West Coast Highway,1.28099,103.78293,0000-0700: $0.75 / 30 mins (Capped at $4.28). 0700-2000: $0.75 / 30 mins (Capped at $4.28),-,-,-,,0000-2000: 1.5,,0000-2000: 1.5,,0000-2000: 1.5,END
FALSE,798 Upper Bukit Timah Road,1.37126,103.763443,0000-0700: $2.14 /30 mins. 0700-0000: $1.07 /30 mins.,-,-,-,,0000-0700: 4.24; 07010700-0000: 2.14,,0000-0700: 4.24; 07010700-0000: 2.14,,0000-0700: 4.24; 07010700-0000: 2.14,END
FALSE,Alexandra Retail Centre,1.27775,103.799767,7am to 6pm: $2/hr or part thereof.,6pm to 12mn: $2.40/entry; 12 mn to 7am: $2.40/hr or part thereof.,7am to 10am: $2/hr or part thereof; 10am to 12mn: $2.40/entry; 12 mn to 7am: $2.40/hr or part thereof.,7am to 12mn: $2.40/entry; 12 mn to 7am: $2.40/hr or part thereof.,,0700-1759: 2; 1800-2359: 2.4; 0000-0659: 2.4,,0700-0959: 2; 1000-2359: 2.4; 0000-0659: 2.4,,0700-2359: 2.4; 0000-0659: 2.4,END
FALSE,Anchorpoint Shopping Centre,1.28724,103.80255,8am-6.59pm: $1 for 1st ½ hr or part thereof; $2 for sub hr or part thereof.,7pm-7.59am: $2.50 per entry.,Same as wkdays,Same as wkdays,,0800-1859: 2; 1900-0759: 2.5,,0800-1859: 2; 1900-0759: 2.5,,0800-1859: 2; 1900-0759: 2.5,END
FALSE,Bukit Panjang Plaza,1.37923,103.76356,12am to 6pm :$1.07 for 1st hr. $0.32/min for sub.min.,6pm-12am: $2.14 per entry,12am to 6pm :$2.14 for 1st 2 hr. $0.32 for sub 15mins,Same as Saturday,,0000-1759: 1.07; 1800-2359: 2.14,,0000-1759: 2.14,,0000-1759: 2.14,END
FALSE,Bukit Timah Plaza (Multi-Storey Car Park),1.34185,103.777649,7.30am-5pm: $1.28 per hr,5pm-12am: $2.25 per entry. Aft 12am: $2.25 per entry,Same as wkdays,Same as wkdays,,0730-1659: 1.28; 1700-2359: 2.25; 0000-0729: 2.25,,0730-1659: 1.28; 1700-2359: 2.25; 0000-0729: 2.25,,0730-1659: 1.28; 1700-2359: 2.25; 0000-0729: 2.25,END
FALSE,Bukit Timah Shopping Centre,1.3416,103.77588,8am-5pm: $1.25 per hr,Aft 5pm: $2.10 per entry,Same as wkdays,Same as wkdays,,0800-1659: 1.25; 1700-0759: 2.1,,0800-1659: 1.25; 1700-0759: 2.1,,0800-1659: 1.25; 1700-0759: 2.1,END
FALSE,Coronation Shopping Plaza,1.32396,103.80952,Daily(7.01am-7am): $2 per hr.,-,-,-,2,,2,,2,,END
FALSE,Holland Road Shopping Centre,1.31102,103.79587,12am-8.59pm: $1.55 per ½ hr,Aft 9pm: $3.25 per entry,Same as wkdays,Same as wkdays,,0000-2059:  3.1; 2100-2359: 3.25,,0000-2059:  3.1; 2100-2359: 3.25,,0000-2059:  3.1; 2100-2359: 3.25,END
FALSE,IKEA (Alexandra),1.28976,103.80663,Daily :$0.05 per min. $1.50 per 30 Mins (subsequently charged on a per minute basis),-,-,-,3,,3,,3,,END
FALSE,IMM Building,1.33768,103.741837,Free for 1st 2hrs for first entry only. Chargeable after 2nd hr of 1st entry @ $1.07 /hr; $0.30 for sub. 15 mins.,-,-,-,F,,F,,F,,END
FALSE,JCube,1.3328,103.74012,3.30am-5.59pm: $1.30 for 1st hr; sub 15 mins or part thereof: $0.30. *Free 2 Hour Parking from 12 - 2pm daily (Monday - Friday) from now to 15 Oct 2015.,6pm-3.29am: $2.50 per entry,Same as wkdays,Same as wkdays,,0330-1759: 1.30; 1800-0329: 2.5,,0330-1759: 1.30; 1800-0329: 2.5,,0330-1759: 1.30; 1800-0329: 2.5,END
FALSE,Junction 10,1.38006,103.76432,$1.25 for 1st hr; $0.65 for sub. hr,-,Same as wkdays,Same as wkdays,1.25,,1.25,,1.25,,END
FALSE,Jurong Point Shopping Centre,1.339874,103.706467,7am-5pm: $1.07 for 1st 2hrs; $1.07 for sub. hr (Free parking from 12pm-2pm on Monday-Thursday),5pm-9pm: $2.14 for 1st 2hrs; $1.07 for sub. hr; Aft 9pm: $1.07 for 1st 3hrs; $1.07 for sub. hr,$2.14 for 1st 2hrs; $1.07 for sub. hr; Aft 9pm: $1.07 for 1st 3hrs; $1.07 for sub. hr,Same as Saturday,,0700-1659: 1.07; 1700-2059: 2.14; 2100-0659: 1.07,2.14,,2.14,,END
FALSE,Jurong Theatre,1.33418,103.72163,8am-8.59pm: $1.60 per hr,Aft 9pm: $3 per entry,Same as wkdays,$3 per entry,,0800-2059: 1.60; 2100-0759: 3,,0800-2059: 1.60; 2100-0759: 3,3,,END
FALSE,Lot 1 Shopping Centre,1.38166,103.740318,12am-5.59pm: $1.07 for 1st hr; $0.32 for sub. 15 mins.,Mon-Thurs. 6pm-11.59pm: $2.14 per entry. Fri & Eve of PH. 6pm-2.59am: $2.14 per entry.,3am-5.59pm: $2.14 for 1st 2-hrs; $0.32 for sub. 15 mins. 6pm-2.59am: $2.14 per entry.,3am-5.59pm: $2.14 for 1st 2-hrs; $0.32 for sub. 15 mins. 6pm-11.59am: $2.14 per entry.,,0000-1759: 1.07; 1800-2359: 2.14,,0300-1759: 2.14; 1800-0259: 2.14,,0300-1759: 2.14;,END
FALSE,NUH,1.29469,103.778648,Daily: $0.03 per min,-,-,-,1.8,,1.8,,1.8,,END
FALSE,Queensway Shopping Centre,1.29508,103.799942,8am-6pm: $2 for 1st 1½hr; $1.20 for sub. ½ hr,Aft 6pm: $2.30 per entry,8am-6pm: $1.50 for 1st 1hr; $1.20 for sub. ½ hr; Aft 6pm: $2.30 per entry,Same as wkdays,,0800-1759: 2; 1800-0759: 2.3,,0800-1759: 1.5; 1800-0759: 2.3,,0800-1759: 2; 1800-0759: 2.3,END
